endpoint,split,smiles,measured,probability,max_tanimoto_to_training
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnc(OC(F)F)c(C)c5)C4)nc3c2cc1F,7.86,8.43555,0.7792
A2A,time,C[C@H](Nc1nc(C(=O)NCc2ccc(C(F)(F)F)nc2)c2sccc2n1)c1ccccn1,6.521,6.69841,0.5467
A2A,time,O[C@@H]1[C@H](O)CS[C@H]1n1c(-c2cccs2)nc2c(NCc3cccc(I)c3)nc(Cl)nc21,6.14,6.96301,0.6575
A2A,time,C[C@H](Nc1nc(C(=O)NCCc2cccc(O)c2)c2sccc2n1)c1ccccn1,6.521,6.75167,0.5616
A2A,time,CC(C)N1CC(C(=O)Nc2nc3ccccc3[nH]2)CC1=O,7.69,5.8983,0.3294
A2A,time,Nc1nc(-c2ccccc2)c(-c2cc(F)c3ncccc3c2)c2nncn12,9.8,7.5187,0.3784
A2A,time,Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(F)cc1F)OC2=O,7.97,8.10085,0.5303
A2A,time,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(F)(CO)CC3)nc12,8.44,8.18448,0.7778
A2A,time,Nc1nc(Nc2ccco2)nc2sc(Cc3cccnc3)nc12,8.791,7.541,0.5645
A2A,time,CC1CC(c2nc3c4cc(F)cc(F)c4nc(N)n3n2)CN(c2cnn(CC(C)(C)O)c2)C1,7.62,8.13118,0.6835
A2A,time,COc1cc(Cl)cc2c1nc(N)n1nc(C3CCCN(c4cnn(C)c4)C3)nc21,7.751,8.38518,0.7183
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3CC(C)CN(c4cnn(CC(C)(C)O)c4C)C3)nc21,8.45,8.62179,0.5294
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4CC(F)(C5CC5)C4)nn12)OC(F)(F)O3,8.798,7.94405,0.56
A2A,time,Cc1ccc(-c2c(C#N)c(N)nc(N3CCCCC3)c2C#N)cc1,6.02,7.0015,0.4231
A2A,time,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)N3CCCC3)c2s1,7.521,6.55636,0.5286
A2A,time,Cc1c(N2CC(C)CC(c3nc4c5cc(F)cc(F)c5nc(N)n4n3)C2)cnn1C(C)C(C)O,7.795,8.7013,0.5
A2A,time,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)NC3CCC3)c2s1,7.52,6.59976,0.5139
A2A,time,C[C@@H]1CC(F)(F)CN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.959,8.09139,0.5063
A2A,time,C[C@H]1CC(F)(F)CN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.521,8.09139,0.5063
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(C(C)(C)C)c5)C4)nc3c2cc1F,8.82,8.51205,0.6579
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC[C@@H](CO)C3)c2s1,6.521,6.57205,0.4096
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC[C@H](CO)C3)c2s1,7.122,6.57205,0.4096
A2A,time,Cc1cccc(-c2c(C#N)c(N)nc(N3CCCCC3)c2C#N)c1,6.6,6.68143,0.4906
A2A,time,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4Oc4ccc(C(C)(C)C)cc4)ncnc32)[C@H](O)[C@@H]1O,4.84,6.87992,0.7073
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4C[C@H](F)[C@@H](F)C4)nn12)OC(F)(F)O3,8.36,7.89376,0.5775
A2A,time,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)NCc3ccccn3)c2s1,6.52,6.46582,0.5067
A2A,time,CC(=O)NC(CC(=O)Nc1nc(C(C)=O)cs1)c1ccc(C)cc1,8.27,6.6794,0.2857
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3CCC(C)N(c4cnn(C(C)(C)C(C)O)c4)C3)nc21,8.6,8.63516,0.6506
A2A,time,Nc1nc(-c2ccccc2)c(-c2cc(F)c3[nH]ncc3c2)c2nncn12,9.852,7.4355,0.3377
A2A,time,N#Cc1cccc(-c2nc3[nH]ccc(=O)c3cc2-c2ccc3[nH]cnc3c2)c1,7.77,6.79723,0.3444
A2A,time,COC(=O)c1cccc(Cn2ccc(-c3cc(-c4cccc(C#N)c4C)nc(N)n3)cc2=O)c1,6.94,7.48902,0.4337
A2A,time,CC(F)(F)CN1CC(Cc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,8.26,8.25221,0.5658
A2A,time,Nc1nnc(Oc2ccccc2)c(-c2ccccc2)n1,7.17,7.67311,0.5938
A2A,time,Nc1nc(C(=O)NCCc2ccncc2)cn2c1nc1ccccc12,8.481,7.25302,0.4366
A2A,time,CCn1cc(N2CCC[C@@H](c3nc4c5cc(F)c(OC)cc5nc(N)n4n3)C2)c(CO)n1,8.24,8.75739,0.5341
A2A,time,C[C@H](Nc1nc(C(=O)N2CCC2)c2sccc2n1)c1cccc(F)c1,7.12,6.92059,0.6984
A2A,time,COCCC(=O)NC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,7.52,6.66382,0.3708
A2A,time,CO[C@@H]1CCCN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,7.89,7.87427,0.6316
A2A,time,C[C@H](Nc1nc(C(=O)NCCc2cccc(O)c2)c2sccc2n1)c1cncc(F)c1,7.52,6.92225,0.45
A2A,time,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cnnc23)cc2cccnc12,10.05,7.5603,0.3733
A2A,time,Cc1cc(-c2c(-c3ccc(F)cc3F)nc(N)n3cnnc23)cc(C(F)(F)F)n1,9.12,7.42288,0.4444
A2A,time,Cc1cc(-c2c(-c3ccc(Cl)cc3)nc(N)n3cnnc23)cc(Cl)n1,8.46,7.69371,0.4366
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(C(C)C(C)(C)O)c5)C4)nc3c2cc1F,9.057,9.02745,0.75
A2A,time,Cc1cnc2ccc(-c3nc(C(=O)NC(C)C)c(N)nc3-c3ncco3)cn12,8.57,7.42483,0.481
A2A,time,Cc1cc(-c2c(-c3ccc(Cl)cc3F)nc(N)n3cnnc23)cc(C(F)F)n1,8.52,7.43496,0.3553
A2A,time,C[C@H](Nc1nc(C(=O)NCCC2CCCC2)c2sccc2n1)c1ccccn1,7.122,6.56907,0.5775
A2A,time,Cc1ncccc1Oc1nnc(N)nc1-c1ccccc1,6.22,7.61548,0.475
A2A,time,CC(=O)NCC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,6.52,6.8769,0.5395
A2A,time,C[C@H]1N(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)CCCC1(F)F,8.92,8.15041,0.5385
A2A,time,C[C@@H]1N(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)CCCC1(F)F,8.74,8.15041,0.5385
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4CC5CC4C(F)(F)C5)nn12)OC(F)(F)O3,8.506,8.14474,0.5125
A2A,time,Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3Cc2ccccc2)o1,6.32,7.91967,0.4769
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CC[C@H](C)N(c5cnn(CC(C)(C)O)c5)C4)nc3c2cc1F,9.152,8.58836,0.7468
A2A,time,CC(=O)Nc1cc(-c2nnc(N)nc2-c2ccccc2)ccc1O,6.73,7.9292,0.6042
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)c3ccc(F)c(F)c3)C2)c2sccc2n1)c1cncc(F)c1,7.521,6.77946,0.5125
A2A,time,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cnnc23)ccn1,9.2,7.65006,0.4412
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(C(C)(C)CO)c5)C4)nc3c2cc1F,8.42,8.82904,0.6235
A2A,time,COc1cc2nc(N)n3nc(C4CCC(C)N(c5cnn(C6CCOCC6)c5)C4)nc3c2cc1F,8.89,8.66725,0.6582
A2A,time,Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCCC(=O)NO)c2)o1,7.91,7.60539,0.5128
A2A,time,Cc1ccc(-c2nc3c(-c4ccc(=O)n(C)c4)cnc(N)n3n2)o1,6.349,7.82674,0.4051
A2A,time,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCCC(F)C3)nc12,8.19,7.75103,0.6716
A2A,time,Cn1cc(-c2cnc(N)nc2-c2ccco2)ccc1=O,7.57,7.36729,0.4259
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5ccc(OC(C)C)nc5)C4)nc3c2cc1F,8.7,8.52304,0.6923
A2A,time,C[C@H](Nc1nc(C(=O)NCCC2CCN(C(=O)OC(C)(C)C)CC2)c2sccc2n1)c1cncc(F)c1,6.52,6.36971,0.4483
A2A,time,N#Cc1c(-c2cccc(Cl)c2)nc(N)nc1-c1ccc2c(c1)OCO2,7.0,7.80689,0.7826
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3CCCCN(c4cnn(CC(C)(C)O)c4)C3)nc21,8.96,8.65026,0.7595
A2A,time,CC1CCC(C(=O)NC2CN(C(=O)c3nc(N[C@@H](C)c4cncc(F)c4)nc4ccsc34)C2)CC1,7.521,6.51035,0.5125
A2A,time,N#Cc1c(N)nc(SCc2ncc[nH]2)nc1-c1ccccc1,6.72,7.01989,0.6667
A2A,time,Cc1ncc(-c2nc(N)cnc2-c2ccc3ncccc3c2)s1,7.258,6.92629,0.3194
A2A,time,COc1ccc(CNc2nc3c(OC)cc(F)cc3c3nc([C@@H]4C[C@H](F)CN(c5cnn(CC(C)(C)O)c5)C4)nn23)c(OC)c1,8.588,7.46802,0.617
A2A,time,COc1ccc(CNc2nc3c(OC)cc(F)cc3c3nc([C@H]4C[C@H](F)CN(c5cnn(CC(C)(C)O)c5)C4)nn23)c(OC)c1,7.25,7.46802,0.617
A2A,time,COc1ccc(CNc2nc3c(OC)cc(F)cc3c3nc([C@H]4C[C@@H](F)CN(c5cnn(CC(C)(C)O)c5)C4)nn23)c(OC)c1,6.74,7.46802,0.617
A2A,time,COc1ccc(CNc2nc3c(OC)cc(F)cc3c3nc([C@@H]4C[C@@H](F)CN(c5cnn(CC(C)(C)O)c5)C4)nn23)c(OC)c1,9.048,7.46802,0.617
A2A,time,COc1cccc(-c2nc(N)nc3ccccc23)c1,6.15,7.30395,0.5778
A2A,time,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1ccccn1,7.122,6.60982,0.6935
A2A,time,Cc1nc2c(s1)CN([C@H](C)Cc1nc3c4ccc5c(c4nc(N)n3n1)OC(F)(F)O5)CC2,8.59,8.36187,0.4483
A2A,time,Cc1cc(C(=O)NC2CN(C(=O)c3nc(N[C@@H](C)c4cncc(F)c4)nc4ccsc34)C2)c(C)o1,7.52,6.96817,0.494
A2A,time,Cc1ncc(N2CCN(Cc3nc4c5ccc6c(c5nc(N)n4n3)OC(F)(F)O6)[C@H](C)C2)s1,8.4,8.35192,0.6795
A2A,time,C[C@H](Nc1nc(C(=O)NCCc2ccc(O)cc2)c2sccc2n1)c1ccccn1,6.52,6.79868,0.5857
A2A,time,Nc1nc(-c2ccco2)c2cnn(CCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c2n1,6.83,7.40424,0.5571
A2A,time,CCCCCn1c2c(-c3cnn(Cc4ccccc4)c3)c[nH]c2c(=O)n2c(C)nnc12,6.26,7.11539,0.4675
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(C6CCCC6O)c5)C4)nc3c2cc1F,8.549,8.46735,0.7662
A2A,time,Cc1cnc2ccc(-c3nc(C(=O)NCC4CCO4)c(N)nc3-c3ncco3)cn12,8.48,7.50564,0.5057
A2A,time,N#Cc1c(N)nc(N2CCCCC2)c(C#N)c1-c1cccc(-c2ccccc2F)c1,6.8,6.50048,0.3833
A2A,time,COc1ccc(Cc2nc3c(-c4ccc(=O)n(C)c4)c(-c4ccccc4)nc(N)n3n2)nc1,8.112,7.89897,0.6806
A2A,time,COc1ccc(CNC(=O)c2nc(N[C@@H](C)c3ccccn3)nc3cc(C)sc23)cc1,6.52,6.68371,0.4805
A2A,time,CCCCCn1c2cc(-c3ccc(S(=O)(=O)Nc4ccc(C)cc4)cc3)[nH]c2c(=O)n2c(C)nnc12,7.26,8.49888,0.4559
A2A,time,O=C(c1nc(NCc2cc(F)cc(F)c2)nc2ccsc12)N1CCC1,6.521,6.886,0.4853
A2A,time,N#Cc1c(N)nc(N2CCCCC2)c(C#N)c1-c1cccc(-c2ccsc2)c1,6.82,6.56597,0.3378
A2A,time,Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCN2CCN(c3ccccc3C(F)(F)F)CC2)o1,6.21,7.7395,0.4
A2A,time,COC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,7.12,6.7997,0.4125
A2A,time,CCOc1nc(NC(CO)c2ccco2)ncc1Br,7.67,6.54181,0.2973
A2A,time,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C(C)C(C)O)c4)C3)nc21,8.905,8.72315,0.7
A2A,time,Nc1nc(C(=O)NCCc2cccnc2)cn2c1nc1ccccc12,8.51,7.41752,0.4
A2A,time,C[C@H](Nc1nc(C(=O)NC2CC(O)C2)c2sccc2n1)c1cncc(Cl)c1,7.122,6.75297,0.48
A2A,time,C[C@H](Nc1nc(C(=O)NCCO)c2sccc2n1)c1cncc(F)c1,6.521,6.87215,0.4861
A2A,time,Cc1cc(-c2c(-c3ccc(C)o3)nc(N)n3cnnc23)cc(C(F)(F)F)n1,9.74,7.71499,0.3906
A2A,time,COc1cccc(-c2c(C#N)c(N)nc(N3CCCCC3)c2C#N)c1,6.82,6.7993,0.5152
A2A,time,COc1cc2nc(N)n3nc(C4CCC(C)N(c5cnn(C(C)C(C)(C)O)c5)C4)nc3c2cc1F,9.221,8.47328,0.7722
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CC[C@H](C)N(c5cnn(C(C)C(C)(C)O)c5)C4)nc3c2cc1F,9.52,8.47328,0.7722
A2A,time,CC1=CCN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)CC1,8.42,8.07728,0.519
A2A,time,COc1cc2nc(N)n3nc(C4CCC(C)N(c5cnn(CC6(CF)COC6)c5)C4)nc3c2cc1F,8.088,8.11096,0.6154
A2A,time,CC1(F)CN(Cc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,8.852,7.91287,0.5417
A2A,time,C[C@@H]1CN(c2ccc(F)cc2)CCN1Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.679,8.31371,0.6622
A2A,time,Nc1nnc(-n2ccc(=O)cc2)c(-c2ccccc2)n1,7.41,7.34185,0.5278
A2A,time,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC5(O)CCC5)c4)C3)nc21,8.77,8.47917,0.775
A2A,time,CCCCC#Cc1nc(N)c2nc(-c3ccco3)n([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,7.883,7.53676,0.6
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC(N(C)C(=O)OC(C)(C)C)C3)c2s1,6.521,6.43789,0.3708
A2A,time,O=C(NC1CC(O)C1)c1nc(NCc2cncc(F)c2)nc2ccsc12,6.521,6.79511,0.6154
A2A,time,C[C@H](Nc1nc(C(=O)N2CCC2)c2sc(N)cc2n1)c1cccnc1,6.521,6.53028,0.7031
A2A,time,COc1cccc(CNC(=O)c2nc(N[C@@H](C)c3cccnc3)nc3cc(C)sc23)n1,6.521,6.48869,0.481
A2A,time,COc1cccc(CCNC(=O)c2nc(N[C@@H](C)c3ccccn3)nc3ccsc23)c1,6.52,6.85106,0.5395
A2A,time,C[C@@H]1CC(F)(F)CCN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.659,8.16069,0.5125
A2A,time,Cn1c(=O)[nH]c2ccccc2c1=O,4.54,4.6581,0.4146
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3CC(C)CN(c4cn(C(C)(C)CO)nc4C)C3)nc21,8.285,8.8902,0.5281
A2A,time,C[C@H](O)CNC(=O)c1nc(N[C@@H](C)c2cncc(F)c2)nc2ccsc12,6.521,6.9721,0.4795
A2A,time,C[C@H](Nc1nc(C(=O)NC[C@@H](C)O)c2sccc2n1)c1cncc(F)c1,7.12,6.9721,0.4795
A2A,time,Cc1cc(Cl)cc(-c2nnc(N)nc2-c2ccccc2)c1,8.66,7.78717,0.8056
A2A,time,Nc1nnc(-c2cc(Cl)nc(C(F)(F)F)c2)c(-c2ccc(F)cc2)n1,8.4,7.89788,0.7333
A2A,time,Nc1nc2c3c(ccc2c2nc(CC4CCN(CC(F)F)C4)nn12)OC(F)(F)O3,8.28,8.3111,0.5513
A2A,time,COc1cccc2c1nc(N)n1nc(C3CC3c3nc4ccccc4n3C)nc21,9.521,8.36456,0.661
A2A,time,Nc1nnc(-c2cc(Cl)nc(C(F)F)c2)c(-c2ccccc2)n1,8.9,7.978,0.619
A2A,time,COc1cc2nc(N)n3nc([C@@H]4C[C@H](C)CN(c5cn(CC(C)(C)O)nc5C)C4)nc3c2cc1F,8.96,8.60554,0.6951
A2A,time,COc1cc2nc(N)n3nc([C@H]4C[C@@H](C)CN(c5cn(CC(C)(C)O)nc5C)C4)nc3c2cc1F,7.48,8.60554,0.6951
A2A,time,COc1cc2nc(N)n3nc(C4CC(C)CN(c5cn(CC(C)(C)O)nc5C)C4)nc3c2cc1F,8.28,8.60554,0.6951
A2A,time,Cc1c(C#N)c(N)nc(N2CCCCC2)c1C#N,6.57,6.3497,0.3137
A2A,time,C[C@H](NC(=O)c1nc(N[C@@H](C)c2ccccn2)nc2ccsc12)c1ccccn1,7.521,6.80906,0.6949
A2A,time,CC(NC(=O)c1nc(-c2cc(Cl)c3ncccc3c2)c(-c2ccc(F)cc2)nc1N)c1cccc(C#N)n1,8.87,6.65721,0.369
A2A,time,COc1ccc(N2CCN(CCn3c(=O)cnc4c(-c5ccc(C)o5)nc(N)nc43)[C@@H](C)C2)cc1,8.16,7.37545,0.4045
A2A,time,COc1ccc(N2CCN(CCn3c(=O)cnc4c(-c5ccc(C)o5)nc(N)nc43)[C@H](C)C2)cc1,6.529,7.37545,0.4045
A2A,time,O=C(c1nc(NCc2ccc(C(F)(F)F)nc2)nc2ccsc12)N1CCCC1,6.521,6.69081,0.4861
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3csc4ccccc34)nn2)nc(N)n1,7.46,7.20112,0.3214
A2A,time,C[C@H](Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCc2cccnc2C1,8.852,8.39195,0.4432
A2A,time,N#Cc1cccc(-c2nc3[nH]ccc(=O)c3cc2-c2ccc3[nH]ncc3c2)c1,7.31,6.69603,0.3556
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4Cc5cnc(C(F)(F)F)nc5C4)nn12)OC(F)(F)O3,7.8,8.19901,0.5122
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(CNC(=O)OCC(C)(C)C)C2)c2sccc2n1)c1cncc(F)c1,7.52,6.67951,0.4881
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2ccn(Cc3cccc(C(C)(C)O)n3)c(=O)c2)nc(N)n1,8.05,7.55846,0.3625
A2A,time,N#Cc1cccc(-c2nc(N)nc3ccccc23)c1,6.231,7.48533,0.5
A2A,time,Nc1nc(-c2ccc(F)cc2F)cn2c1nc1ccccc12,7.47,6.79067,0.3898
A2A,time,Cc1ccc(NC(=O)c2cn3c(nc4ccccc43)c(N)n2)cc1,8.399,6.6489,0.4068
A2A,time,O=C(NCc1ccccn1)c1nc(NCc2ccccn2)nc2ccsc12,6.52,6.87008,0.6786
A2A,time,C[C@H](Nc1nc(C(=O)N2CC[C@@H](O)C2)c2sccc2n1)c1ccccn1,6.521,6.67074,0.5857
A2A,time,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C(C)(C)CO)c4)C3)nc21,9.301,8.72729,0.6279
A2A,time,Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2cc(Cl)ccc2F)o1,7.028,8.23012,0.4085
A2A,time,C[C@H](c1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCCC(F)(F)C1,7.05,8.18573,0.481
A2A,time,C[C@@H](c1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCCC(F)(F)C1,7.6,8.18573,0.481
A2A,time,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(COCCF)CC3)nc12,7.458,7.8785,0.6479
A2A,time,Nc1nc(-c2ccco2)c2c(n1)C(Cc1cccc(Cl)c1F)OC2=O,7.131,8.21925,0.4265
A2A,time,CCCCC#Cc1nc(N)c2nc(-c3cccs3)n([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,7.87,7.29035,0.6
A2A,time,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4Oc4cccc(Br)c4)ncnc32)[C@H](O)[C@@H]1O,4.58,5.22832,0.7108
A2A,time,Nc1nc(-c2ccccc2)c2c(n1)-c1ccc(OCCCN3CCCCC3)cc1C2=O,6.85,7.78555,0.8545
A2A,time,CCCCC#Cc1nc2c(NCc3cccc(I)c3)nc(-c3ccco3)nc2[nH]1,6.25,6.80744,0.3293
A2A,time,Cc1cc(C)cc(C(=O)NC2CN(C(=O)c3nc(N[C@@H](C)c4cncc(F)c4)nc4ccsc34)C2)c1,7.521,7.0508,0.519
A2A,time,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)cc4C)C3)nc21,9.37,8.27787,1.0
A2A,time,CCCCCn1c2cc[nH]c2c(=O)n2c(C)cnc12,7.26,6.0327,0.3333
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C3COC3)C2)c2sccc2n1)c1cncc(F)c1,7.12,6.64908,0.519
A2A,time,NC(=O)c1ncoc1-c1ccccc1,4.5,5.09085,0.3077
A2A,time,C[C@H](Nc1nc(C(=O)NC[C@@H](C)O)c2sccc2n1)c1ccccn1,6.521,6.82784,0.6406
A2A,time,C[C@H](O)CNC(=O)c1nc(N[C@@H](C)c2ccccn2)nc2ccsc12,6.521,6.82784,0.6406
A2A,time,N#Cc1c(-c2ccccc2)nc(N)nc1-c1cccc(Cl)c1,7.81,7.72358,0.7353
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2ccn(Cc3cccc(O)c3)c(=O)c2)nc(N)n1,6.11,7.63726,0.3457
A2A,time,O=C(NCc1cccc(F)c1)c1nc(NCc2cccc(F)c2)nc2ccsc12,6.52,7.01482,0.5345
A2A,time,O=C(c1nc(NCc2cncc(F)c2)nc2ccsc12)N1CCC1,6.52,6.77379,0.5
A2A,time,Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)o1,6.752,7.61692,0.4483
A2A,time,Nc1nc2c(cnn2CCc2ccc(C(=O)NO)cc2)c2nc(-c3ccco3)nn12,8.37,8.47228,0.7705
A2A,time,Cn1cnc2ccc(-c3nc(C(=O)NCc4ncccc4F)c(N)nc3-c3ncco3)cc21,8.679,7.3087,0.5663
A2A,time,CCCCn1c(=O)c2nc(C34CCC(C(=O)NCCOCCOCCN=[N+]=[N-])(CC3)CC4)[nH]c2n(CCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,7.5,6.50407,0.4839
A2A,time,C[C@H](Nc1nc(C(=O)N2CC3(COC3)C2)c2sccc2n1)c1cccnc1,6.521,6.62052,0.75
A2A,time,CCCCC#Cc1nc(NCc2cccc(I)c2)c2nc(-c3ccco3)n([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,6.24,6.67172,0.4667
A2A,time,Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccccc2C(F)(F)F)o1,8.329,8.05857,0.3562
A2A,time,N#Cc1c(-c2ccccc2)nc(Nc2ccccc2)nc1-c1cccc(O)c1,7.15,6.6229,0.48
A2A,time,Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.209,8.01173,0.5224
A2A,time,CN1C(=O)c2c(nc(N)nc2-c2ccco2)C1=Cc1ccccc1F,8.21,8.05827,0.4643
A2A,time,Nc1nc(NCCc2ccc(OCCCC(=O)NO)cc2)nc2nc(-c3ccco3)nn12,8.22,7.68146,0.8028
A2A,time,CCCCC#Cc1nc2c(NCc3cccc(I)c3)nc(-c3ccco3)nc2n1[C@@H]1OC[C@@H](O)[C@H]1O,6.16,6.7981,0.4667
A2A,time,N#Cc1cccc(-c2nc3[nH]ccc(=O)c3cc2-c2ccc3ncsc3c2)c1,8.021,6.80826,0.3556
A2A,time,Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCCCc2ccccc2)o1,6.01,7.89472,0.4559
A2A,time,CC1=C(C(=O)OC(C)C)C(c2ccoc2)n2c(nc3cc(Br)ccc32)N1,6.29,7.27399,0.5588
A2A,time,C[C@H](Nc1nc(C(=O)N2CCN(C(=O)N(C)C)C2)c2sccc2n1)c1cncc(F)c1,6.52,6.873,0.5833
A2A,time,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1ccnc(F)c1,6.52,6.96827,0.6875
A2A,time,CC(C)n1cc(-c2c(-c3ccccc3)nc(N)n3cnnc23)ccc1=O,9.699,7.83321,0.4583
A2A,time,CCCn1c(=O)c2nc(C34CCC(C(=O)NCCCN=[N+]=[N-])(CC3)CC4)[nH]c2n(CCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,7.583,6.51227,0.5595
A2A,time,COc1ccc(CNC(=O)c2nc(NCc3cccc(F)c3)nc3ccsc23)cn1,7.12,6.90382,0.4933
A2A,time,O=c1[nH]c(=O)c2c(C(F)(F)F)cc(-c3ccccc3)nc2[nH]1,6.17,6.27893,0.3696
A2A,time,COc1cc2nc(N)n3nc(C4CCC(C)N(c5cnn(C(C)(CO)CO)c5)C4)nc3c2cc1F,8.275,8.67114,0.679
A2A,time,COc1ccc([C@H](C)Nc2nc(C(=O)NCc3ccccn3)c3sccc3n2)cc1,7.52,6.83622,0.4932
A2A,time,C#CCCCCNC(=O)C12CCC(c3nc4c(=O)n(CCCC)c(=O)n(CCCNC(=O)c5ccc(S(=O)(=O)F)cc5)c4[nH]3)(CC1)CC2,7.15,6.5517,0.5294
A2A,time,Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)F)n1,8.62,8.10297,0.7436
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CCN(C(=O)NC(C)C)C3)c2s1,7.122,6.84009,0.4375
A2A,time,C[C@](C(=O)N[C@@H]1CCC[C@@H]1O)(c1ccccc1)n1ncc2c1nc(N)n1nc(-c3ccco3)nc21,8.66,8.23916,0.4598
A2A,time,C[C@H](Nc1nc(C(=O)NCCc2ccc(O)cc2)c2sccc2n1)c1ccnc(F)c1,6.52,7.81065,0.4074
